CustomerID,Total_Revenue,Customer_Segment
15208.0,870.12,Low Value
13200.0,870.09,Low Value
13979.0,869.87,Low Value
17566.0,869.77,Low Value
12694.0,869.67,Low Value
13203.0,869.46,Low Value
17886.0,869.28,Low Value
17649.0,868.49,Low Value
14912.0,867.85,Low Value
14715.0,867.38,Low Value
16235.0,867.31,Low Value
14597.0,866.24,Low Value
16567.0,865.6,Low Value
13846.0,865.0600000000001,Low Value
12680.0,862.81,Low Value
16266.0,861.89,Low Value
16221.0,860.86,Low Value
12794.0,860.41,Low Value
13339.0,860.12,Low Value
14577.0,859.71,Low Value
14553.0,859.27,Low Value
13566.0,856.84,Low Value
16163.0,856.6,Low Value
12693.0,855.91,Low Value
17064.0,855.45,Low Value
16037.0,855.02,Low Value
12878.0,854.99,Low Value
17560.0,854.95,Low Value
16121.0,854.66,Low Value
14193.0,853.39,Low Value
13991.0,852.88,Low Value
15022.0,852.39,Low Value
12379.0,852.24,Low Value
16070.0,852.15,Low Value
16020.0,851.01,Low Value
18096.0,849.06,Low Value
12713.0,848.55,Low Value
14657.0,848.22,Low Value
16347.0,847.45,Low Value
13221.0,847.41,Low Value
16877.0,846.62,Low Value
14803.0,845.55,Low Value
12847.0,843.64,Low Value
17624.0,843.48,Low Value
17929.0,843.0,Low Value
13929.0,842.65,Low Value
16108.0,842.5,Low Value
16560.0,841.41,Low Value
14862.0,841.1999999999999,Low Value
17076.0,841.0799999999999,Low Value
14332.0,840.21,Low Value
13940.0,839.14,Low Value
17115.0,837.5,Low Value
16554.0,837.1,Low Value
15832.0,836.79,Low Value
12728.0,836.33,Low Value
16747.0,836.06,Low Value
17169.0,835.78,Low Value
13835.0,834.57,Low Value
17075.0,834.12,Low Value
16644.0,833.78,Low Value
15862.0,832.88,Low Value
14644.0,830.76,Low Value
16924.0,829.89,Low Value
13681.0,827.83,Low Value
12461.0,826.88,Low Value
12781.0,826.74,Low Value
16494.0,826.53,Low Value
12427.0,825.8,Low Value
15164.0,824.58,Low Value
16164.0,822.48,Low Value
12778.0,822.23,Low Value
13893.0,821.1,Low Value
17921.0,820.23,Low Value
17759.0,819.96,Low Value
13220.0,819.2900000000001,Low Value
16092.0,817.86,Low Value
16869.0,817.12,Low Value
16943.0,816.73,Low Value
15649.0,816.0,Low Value
15399.0,815.77,Low Value
13811.0,814.5,Low Value
18064.0,814.0,Low Value
16600.0,813.52,Low Value
16621.0,813.48,Low Value
14421.0,813.11,Low Value
16284.0,812.68,Low Value
17980.0,811.45,Low Value
16460.0,811.23,Low Value
16276.0,810.6000000000001,Low Value
16624.0,810.5699999999999,Low Value
15965.0,808.87,Low Value
14499.0,808.44,Low Value
15533.0,807.57,Low Value
12421.0,807.04,Low Value
13707.0,806.41,Low Value
12434.0,806.14,Low Value
13637.0,804.3,Low Value
18248.0,804.02,Low Value
12422.0,803.5600000000001,Low Value
15644.0,803.54,Low Value
18265.0,801.51,Low Value
17114.0,801.12,Low Value
16367.0,800.67,Low Value
15561.0,800.59,Low Value
13720.0,799.9,Low Value
17905.0,798.99,Low Value
17703.0,798.74,Low Value
13280.0,798.46,Low Value
16438.0,798.35,Low Value
13389.0,797.96,Low Value
12701.0,797.71,Low Value
13336.0,795.12,Low Value
15831.0,794.64,Low Value
15990.0,792.11,Low Value
13167.0,791.33,Low Value
14976.0,790.86,Low Value
13016.0,789.89,Low Value
16759.0,789.79,Low Value
13329.0,789.0,Low Value
14557.0,788.38,Low Value
13323.0,787.85,Low Value
13884.0,787.6,Low Value
16546.0,787.15,Low Value
13212.0,786.83,Low Value
13109.0,786.54,Low Value
12628.0,786.46,Low Value
15806.0,784.58,Low Value
18136.0,784.33,Low Value
17180.0,783.97,Low Value
16054.0,783.9,Low Value
15952.0,781.91,Low Value
17006.0,781.78,Low Value
15679.0,781.28,Low Value
13583.0,781.03,Low Value
15239.0,780.59,Low Value
17797.0,780.43,Low Value
18228.0,779.9,Low Value
12735.0,779.5699999999999,Low Value
17411.0,778.94,Low Value
13375.0,778.65,Low Value
14815.0,778.5,Low Value
17414.0,778.0,Low Value
16505.0,777.6,Low Value
13563.0,777.53,Low Value
12425.0,777.2,Low Value
15618.0,776.851,Low Value
15743.0,775.96,Low Value
13314.0,775.94,Low Value
13341.0,775.85,Low Value
16825.0,775.1800000000001,Low Value
15414.0,774.9000000000001,Low Value
16043.0,773.99,Low Value
16222.0,773.5500000000001,Low Value
15075.0,773.03,Low Value
17764.0,772.55,Low Value
17409.0,771.85,Low Value
15353.0,770.12,Low Value
14412.0,770.03,Low Value
12965.0,769.8100000000001,Low Value
16480.0,769.29,Low Value
13356.0,768.24,Low Value
14672.0,765.55,Low Value
17695.0,765.34,Low Value
14885.0,765.3199999999999,Low Value
17516.0,764.88,Low Value
17268.0,763.64,Low Value
17466.0,763.28,Low Value
16806.0,762.16,Low Value
15599.0,761.74,Low Value
14883.0,761.59,Low Value
17425.0,759.17,Low Value
16036.0,758.92,Low Value
15568.0,758.29,Low Value
16725.0,758.27,Low Value
12413.0,758.1,Low Value
16205.0,757.63,Low Value
14550.0,757.37,Low Value
16770.0,757.1,Low Value
15223.0,755.75,Low Value
13370.0,754.87,Low Value
18104.0,754.64,Low Value
14234.0,754.12,Low Value
16470.0,752.77,Low Value
13730.0,752.6,Low Value
13030.0,752.4399999999999,Low Value
16256.0,752.4300000000001,Low Value
12908.0,750.0,Low Value
17146.0,749.78,Low Value
14923.0,749.1,Low Value
15656.0,748.5,Low Value
16859.0,747.81,Low Value
14201.0,747.44,Low Value
17387.0,746.81,Low Value
14050.0,746.36,Low Value
17034.0,745.52,Low Value
14790.0,745.06,Low Value
13950.0,745.06,Low Value
13236.0,744.85,Low Value
13354.0,743.53,Low Value
16730.0,743.11,Low Value
12374.0,742.9300000000001,Low Value
16891.0,742.43,Low Value
12465.0,742.1899999999999,Low Value
14662.0,741.37,Low Value
13753.0,741.26,Low Value
13900.0,740.95,Low Value
17692.0,740.9399999999999,Low Value
15252.0,740.78,Low Value
12603.0,739.1999999999999,Low Value
14756.0,738.96,Low Value
12976.0,738.6,Low Value
17461.0,735.82,Low Value
15074.0,735.67,Low Value
15045.0,735.66,Low Value
15215.0,734.94,Low Value
15525.0,734.37,Low Value
16146.0,734.13,Low Value
17979.0,732.41,Low Value
13575.0,732.0699999999999,Low Value
16099.0,731.9,Low Value
16491.0,731.5,Low Value
14778.0,730.86,Low Value
13736.0,729.8,Low Value
12468.0,729.5400000000001,Low Value
16261.0,728.54,Low Value
17666.0,728.16,Low Value
13077.0,728.02,Low Value
13623.0,727.74,Low Value
14055.0,725.6400000000001,Low Value
16140.0,725.18,Low Value
12723.0,725.07,Low Value
15636.0,724.76,Low Value
12475.0,723.38,Low Value
17521.0,723.2099999999999,Low Value
15272.0,721.94,Low Value
14869.0,721.45,Low Value
15584.0,720.86,Low Value
18062.0,720.52,Low Value
16023.0,719.81,Low Value
15274.0,716.57,Low Value
12535.0,716.35,Low Value
15400.0,716.2,Low Value
17888.0,716.0,Low Value
17029.0,716.0,Low Value
15330.0,714.96,Low Value
15757.0,714.42,Low Value
18035.0,713.89,Low Value
12616.0,713.3,Low Value
13169.0,712.88,Low Value
13147.0,712.8000000000001,Low Value
17761.0,712.78,Low Value
13416.0,712.5,Low Value
13587.0,712.4,Low Value
17642.0,712.29,Low Value
15855.0,712.24,Low Value
13705.0,711.86,Low Value
17179.0,711.79,Low Value
13249.0,711.41,Low Value
14867.0,710.28,Low Value
16362.0,709.99,Low Value
14127.0,709.71,Low Value
16136.0,709.38,Low Value
15951.0,708.22,Low Value
16449.0,707.69,Low Value
12453.0,707.09,Low Value
16309.0,706.57,Low Value
14126.0,706.1300000000001,Low Value
16364.0,705.79,Low Value
16882.0,705.12,Low Value
16015.0,704.55,Low Value
17934.0,704.25,Low Value
12612.0,704.0400000000001,Low Value
17974.0,703.99,Low Value
12883.0,703.47,Low Value
15103.0,703.36,Low Value
16997.0,702.0,Low Value
14179.0,701.57,Low Value
14198.0,701.4,Low Value
14356.0,701.23,Low Value
13238.0,700.73,Low Value
17734.0,700.63,Low Value
17812.0,699.81,Low Value
17423.0,698.41,Low Value
14829.0,697.55,Low Value
17472.0,697.54,Low Value
15800.0,696.89,Low Value
15700.0,696.68,Low Value
14009.0,695.61,Low Value
14959.0,695.42,Low Value
17884.0,695.0699999999999,Low Value
15304.0,694.4000000000001,Low Value
12925.0,694.05,Low Value
15053.0,693.95,Low Value
14643.0,693.8100000000001,Low Value
12410.0,693.3299999999999,Low Value
13601.0,693.32,Low Value
14111.0,692.85,Low Value
17198.0,692.22,Low Value
17733.0,692.19,Low Value
14880.0,690.59,Low Value
16212.0,690.34,Low Value
17796.0,690.0,Low Value
18085.0,689.95,Low Value
13023.0,689.9,Low Value
15181.0,689.4799999999999,Low Value
17502.0,689.1,Low Value
13799.0,688.86,Low Value
16642.0,688.33,Low Value
18196.0,686.63,Low Value
12658.0,686.05,Low Value
15038.0,685.74,Low Value
16122.0,684.4200000000001,Low Value
15669.0,684.34,Low Value
17874.0,683.46,Low Value
14222.0,683.17,Low Value
15582.0,682.9100000000001,Low Value
17341.0,682.29,Low Value
18135.0,681.9100000000001,Low Value
17397.0,681.41,Low Value
12478.0,680.99,Low Value
18082.0,680.84,Low Value
13524.0,680.1800000000001,Low Value
16872.0,680.02,Low Value
15322.0,679.68,Low Value
13430.0,679.45,Low Value
14788.0,679.4399999999999,Low Value
13925.0,678.25,Low Value
13548.0,678.16,Low Value
13388.0,677.1,Low Value
13040.0,676.99,Low Value
16377.0,676.2,Low Value
15626.0,675.8,Low Value
17462.0,675.69,Low Value
15574.0,675.64,Low Value
18156.0,675.64,Low Value
12942.0,675.6,Low Value
13607.0,675.51,Low Value
13325.0,675.3,Low Value
17994.0,674.89,Low Value
13838.0,674.82,Low Value
13355.0,674.7,Low Value
13464.0,674.68,Low Value
17749.0,674.52,Low Value
13951.0,674.45,Low Value
14504.0,673.26,Low Value
13258.0,672.83,Low Value
14628.0,671.96,Low Value
12838.0,671.95,Low Value
12638.0,671.69,Low Value
12418.0,668.58,Low Value
14342.0,668.5600000000001,Low Value
13741.0,668.4300000000001,Low Value
16268.0,667.65,Low Value
15969.0,666.1,Low Value
17105.0,665.78,Low Value
13963.0,664.54,Low Value
17883.0,664.34,Low Value
16208.0,664.26,Low Value
13596.0,664.11,Low Value
15643.0,664.0,Low Value
14720.0,663.81,Low Value
13240.0,663.65,Low Value
16573.0,663.61,Low Value
16774.0,661.52,Low Value
13028.0,661.3199999999999,Low Value
14603.0,660.0,Low Value
15492.0,659.4599999999999,Low Value
13759.0,659.4100000000001,Low Value
16357.0,658.88,Low Value
14150.0,658.64,Low Value
16696.0,657.9000000000001,Low Value
14818.0,657.8,Low Value
17459.0,657.3,Low Value
15677.0,657.23,Low Value
17321.0,657.16,Low Value
16157.0,656.69,Low Value
13049.0,656.6800000000001,Low Value
16708.0,656.63,Low Value
17299.0,656.61,Low Value
16127.0,656.25,Low Value
14894.0,655.75,Low Value
14725.0,655.58,Low Value
16444.0,654.67,Low Value
14651.0,653.75,Low Value
17398.0,653.38,Low Value
18151.0,653.35,Low Value
13496.0,653.33,Low Value
18121.0,653.3,Low Value
15205.0,653.24,Low Value
15031.0,653.19,Low Value
14548.0,652.8,Low Value
17523.0,652.74,Low Value
16056.0,650.75,Low Value
15571.0,650.4300000000001,Low Value
16969.0,650.41,Low Value
17779.0,650.32,Low Value
14034.0,648.89,Low Value
16495.0,648.26,Low Value
17777.0,647.56,Low Value
17373.0,646.92,Low Value
16014.0,646.83,Low Value
16734.0,646.76,Low Value
12589.0,646.68,Low Value
14044.0,646.42,Low Value
15651.0,646.3,Low Value
14855.0,645.65,Low Value
12719.0,644.95,Low Value
17312.0,644.3,Low Value
14451.0,643.9,Low Value
16383.0,643.76,Low Value
14020.0,642.8,Low Value
13034.0,642.77,Low Value
15384.0,642.41,Low Value
17545.0,642.32,Low Value
17046.0,642.02,Low Value
15297.0,641.94,Low Value
18218.0,641.92,Low Value
12365.0,641.38,Low Value
12624.0,641.13,Low Value
13417.0,640.83,Low Value
13318.0,640.76,Low Value
12631.0,640.5,Low Value
14301.0,640.14,Low Value
15648.0,639.5,Low Value
17515.0,639.02,Low Value
18160.0,638.0600000000001,Low Value
14754.0,638.05,Low Value
14128.0,637.5,Low Value
14481.0,636.51,Low Value
14664.0,636.24,Low Value
15829.0,636.14,Low Value
15773.0,635.6800000000001,Low Value
14000.0,635.66,Low Value
16139.0,635.41,Low Value
13892.0,632.97,Low Value
14220.0,632.4,Low Value
16306.0,632.27,Low Value
18183.0,632.07,Low Value
13822.0,632.0,Low Value
14021.0,631.9,Low Value
15244.0,631.57,Low Value
17985.0,631.35,Low Value
13539.0,631.34,Low Value
16418.0,631.12,Low Value
17990.0,630.84,Low Value
13046.0,629.31,Low Value
13525.0,628.78,Low Value
14687.0,628.38,Low Value
13518.0,627.16,Low Value
15028.0,627.13,Low Value
15402.0,626.77,Low Value
14036.0,626.65,Low Value
12577.0,626.6,Low Value
13914.0,626.45,Low Value
16469.0,625.42,Low Value
16750.0,623.93,Low Value
12649.0,623.51,Low Value
15147.0,623.5,Low Value
13368.0,623.4,Low Value
16431.0,623.28,Low Value
15258.0,623.16,Low Value
17499.0,622.88,Low Value
15182.0,622.85,Low Value
17460.0,622.4300000000001,Low Value
15768.0,621.8299999999999,Low Value
18217.0,621.75,Low Value
16915.0,621.6800000000001,Low Value
17640.0,621.66,Low Value
14152.0,621.29,Low Value
13402.0,621.23,Low Value
13546.0,621.09,Low Value
16141.0,620.4,Low Value
12667.0,620.13,Low Value
13493.0,618.63,Low Value
16613.0,618.59,Low Value
13145.0,618.52,Low Value
12596.0,618.27,Low Value
13301.0,618.09,Low Value
16134.0,618.09,Low Value
14593.0,617.15,Low Value
14377.0,617.05,Low Value
16311.0,616.26,Low Value
14905.0,616.15,Low Value
14382.0,615.49,Low Value
15275.0,615.14,Low Value
16566.0,614.66,Low Value
16116.0,612.78,Low Value
18022.0,612.72,Low Value
12513.0,612.29,Low Value
18149.0,612.0799999999999,Low Value
15232.0,612.06,Low Value
15645.0,612.01,Low Value
16109.0,611.88,Low Value
16763.0,611.85,Low Value
13731.0,610.59,Low Value
12673.0,610.52,Low Value
15795.0,610.01,Low Value
14636.0,609.85,Low Value
13357.0,609.4,Low Value
16442.0,609.3,Low Value
13933.0,608.7900000000001,Low Value
12933.0,607.53,Low Value
17119.0,606.91,Low Value
16718.0,606.0500000000001,Low Value
17849.0,605.8000000000001,Low Value
14133.0,605.64,Low Value
17507.0,605.58,Low Value
13233.0,605.12,Low Value
14323.0,605.0600000000001,Low Value
17664.0,604.64,Low Value
12944.0,604.51,Low Value
16732.0,603.75,Low Value
12707.0,603.42,Low Value
16022.0,602.63,Low Value
15366.0,602.51,Low Value
12654.0,601.98,Low Value
14609.0,601.56,Low Value
16654.0,601.27,Low Value
12420.0,600.39,Low Value
18211.0,600.07,Low Value
12872.0,599.97,Low Value
12521.0,599.68,Low Value
12556.0,599.56,Low Value
14710.0,599.48,Low Value
17420.0,598.83,Low Value
15720.0,598.73,Low Value
13311.0,598.57,Low Value
16298.0,598.2,Low Value
14108.0,597.91,Low Value
14645.0,597.09,Low Value
15381.0,596.85,Low Value
14675.0,596.36,Low Value
14467.0,596.26,Low Value
18246.0,596.1,Low Value
14965.0,596.09,Low Value
13888.0,595.67,Low Value
17658.0,595.42,Low Value
14284.0,595.25,Low Value
13558.0,594.52,Low Value
16788.0,594.39,Low Value
16325.0,594.24,Low Value
13959.0,594.04,Low Value
15442.0,594.0,Low Value
12917.0,594.0,Low Value
16535.0,593.75,Low Value
18232.0,592.97,Low Value
16203.0,592.9,Low Value
14692.0,591.55,Low Value
15573.0,591.1899999999999,Low Value
13276.0,590.9300000000001,Low Value
13452.0,590.0,Low Value
13270.0,590.0,Low Value
14882.0,589.7,Low Value
16838.0,588.85,Low Value
14338.0,588.22,Low Value
15624.0,588.13,Low Value
17351.0,587.15,Low Value
17890.0,586.89,Low Value
12384.0,585.27,Low Value
13243.0,585.12,Low Value
15222.0,585.0,Low Value
16384.0,584.5,Low Value
16072.0,584.3199999999999,Low Value
14023.0,584.07,Low Value
13557.0,584.06,Low Value
15762.0,583.75,Low Value
17014.0,583.4300000000001,Low Value
12426.0,582.73,Low Value
13427.0,582.6,Low Value
12695.0,582.1,Low Value
17259.0,581.23,Low Value
18095.0,580.0500000000001,Low Value
17142.0,579.0,Low Value
13292.0,578.9399999999999,Low Value
17540.0,578.9,Low Value
16005.0,578.71,Low Value
14529.0,578.61,Low Value
12601.0,577.0600000000001,Low Value
14176.0,576.9000000000001,Low Value
16723.0,576.4,Low Value
15830.0,576.0,Low Value
15550.0,575.63,Low Value
13487.0,575.4,Low Value
14400.0,574.7,Low Value
18123.0,574.4399999999999,Low Value
15339.0,574.07,Low Value
15303.0,574.02,Low Value
12879.0,573.22,Low Value
13379.0,572.56,Low Value
13405.0,572.451,Low Value
12816.0,572.2,Low Value
13816.0,571.6700000000001,Low Value
17616.0,571.1999999999999,Low Value
15821.0,570.96,Low Value
15315.0,570.5,Low Value
13939.0,568.55,Low Value
17360.0,568.24,Low Value
13321.0,567.36,Low Value
16667.0,567.1800000000001,Low Value
18150.0,566.58,Low Value
16278.0,566.38,Low Value
16345.0,565.46,Low Value
13894.0,564.62,Low Value
15344.0,563.94,Low Value
16933.0,563.23,Low Value
14753.0,563.15,Low Value
17970.0,562.79,Low Value
14167.0,562.59,Low Value
16916.0,562.41,Low Value
12414.0,562.41,Low Value
12559.0,561.71,Low Value
13946.0,561.5699999999999,Low Value
15655.0,560.67,Low Value
13044.0,560.47,Low Value
14273.0,559.97,Low Value
16275.0,559.87,Low Value
15415.0,559.61,Low Value
16906.0,559.59,Low Value
12866.0,559.12,Low Value
17503.0,558.96,Low Value
12987.0,558.7,Low Value
13800.0,558.32,Low Value
14592.0,557.94,Low Value
13260.0,557.62,Low Value
17955.0,557.3,Low Value
16385.0,554.86,Low Value
17864.0,554.85,Low Value
14891.0,554.38,Low Value
14618.0,553.44,Low Value
15068.0,553.36,Low Value
12363.0,552.0,Low Value
17674.0,551.04,Low Value
17291.0,550.8000000000001,Low Value
17235.0,550.06,Low Value
17265.0,550.01,Low Value
12390.0,549.84,Low Value
14177.0,549.46,Low Value
16536.0,548.12,Low Value
16031.0,547.9,Low Value
14474.0,547.66,Low Value
16811.0,547.07,Low Value
17637.0,547.0600000000001,Low Value
16211.0,547.02,Low Value
17295.0,547.0,Low Value
17520.0,546.81,Low Value
14805.0,546.4,Low Value
14997.0,546.1999999999999,Low Value
17806.0,546.04,Low Value
12793.0,545.48,Low Value
16475.0,544.3,Low Value
13617.0,544.18,Low Value
13390.0,544.08,Low Value
16927.0,543.05,Low Value
13278.0,542.73,Low Value
16230.0,542.03,Low Value
17897.0,541.8100000000001,Low Value
17447.0,541.53,Low Value
17557.0,541.46,Low Value
13874.0,540.45,Low Value
12743.0,540.13,Low Value
13812.0,539.0,Low Value
14496.0,538.8100000000001,Low Value
15469.0,538.55,Low Value
15539.0,538.46,Low Value
14539.0,537.48,Low Value
16206.0,537.0600000000001,Low Value
15043.0,537.0,Low Value
16804.0,536.99,Low Value
16233.0,536.6800000000001,Low Value
16142.0,535.34,Low Value
13000.0,534.85,Low Value
13385.0,534.57,Low Value
16340.0,534.31,Low Value
17443.0,534.24,Low Value
13434.0,534.24,Low Value
13217.0,533.98,Low Value
17062.0,533.33,Low Value
15433.0,533.3,Low Value
15825.0,532.94,Low Value
12784.0,532.8199999999999,Low Value
16706.0,531.35,Low Value
14265.0,530.18,Low Value
18159.0,530.15,Low Value
14002.0,529.73,Low Value
14463.0,529.62,Low Value
16185.0,529.41,Low Value
18043.0,529.29,Low Value
15452.0,528.48,Low Value
17631.0,528.33,Low Value
16602.0,528.08,Low Value
15756.0,528.01,Low Value
12479.0,527.2,Low Value
17623.0,527.0500000000001,Low Value
15919.0,525.69,Low Value
17429.0,524.9200000000001,Low Value
15467.0,524.88,Low Value
13721.0,524.14,Low Value
17329.0,523.11,Low Value
18017.0,523.0,Low Value
17712.0,522.91,Low Value
12863.0,521.2,Low Value
15149.0,520.8000000000001,Low Value
17345.0,519.6899999999999,Low Value
14873.0,519.68,Low Value
12571.0,519.61,Low Value
13643.0,519.44,Low Value
16955.0,518.67,Low Value
16650.0,518.42,Low Value
15030.0,518.28,Low Value
18252.0,518.27,Low Value
16892.0,518.19,Low Value
16135.0,517.55,Low Value
17454.0,517.53,Low Value
18205.0,517.36,Low Value
13043.0,516.42,Low Value
15882.0,516.36,Low Value
15809.0,515.77,Low Value
12811.0,514.85,Low Value
15246.0,514.15,Low Value
13005.0,513.7,Low Value
17513.0,513.2,Low Value
17290.0,513.01,Low Value
17805.0,512.31,Low Value
17480.0,511.82,Low Value
15891.0,511.68,Low Value
12582.0,511.36,Low Value
14851.0,511.35,Low Value
16561.0,511.12,Low Value
15406.0,510.71000000000004,Low Value
12436.0,509.01,Low Value
15417.0,508.8,Low Value
17391.0,508.8,Low Value
14317.0,508.58000000000004,Low Value
17958.0,508.4599999999999,Low Value
17415.0,507.84,Low Value
14158.0,507.66,Low Value
14820.0,507.29,Low Value
16960.0,507.05,Low Value
13885.0,506.8,Low Value
16614.0,506.19,Low Value
12988.0,505.82,Low Value
14014.0,505.18,Low Value
15081.0,504.8,Low Value
12991.0,503.76,Low Value
17630.0,503.59999999999997,Low Value
15535.0,502.9,Low Value
16863.0,502.8,Low Value
13865.0,501.56,Low Value
15881.0,501.39000000000004,Low Value
14871.0,501.28000000000003,Low Value
13116.0,501.14,Low Value
13247.0,501.12,Low Value
16898.0,501.03,Low Value
16616.0,500.42,Low Value
15389.0,500.0,Low Value
14077.0,499.41999999999996,Low Value
15193.0,499.32,Low Value
14681.0,498.95,Low Value
16488.0,498.8,Low Value
15142.0,498.74,Low Value
17053.0,498.48,Low Value
17298.0,498.42,Low Value
16820.0,497.61,Low Value
17495.0,497.56,Low Value
15300.0,496.44,Low Value
15018.0,496.21000000000004,Low Value
12904.0,496.06,Low Value
17374.0,495.77,Low Value
15448.0,494.64,Low Value
16352.0,494.44,Low Value
17333.0,494.25,Low Value
12763.0,494.08,Low Value
14270.0,492.65000000000003,Low Value
13732.0,491.86,Low Value
14236.0,490.86,Low Value
15000.0,490.52,Low Value
15877.0,490.33,Low Value
14416.0,490.22,Low Value
18074.0,489.6,Low Value
12809.0,489.31,Low Value
17361.0,488.2,Low Value
14396.0,487.99,Low Value
15165.0,487.75,Low Value
16643.0,487.51,Low Value
13338.0,487.02,Low Value
13675.0,486.82000000000005,Low Value
17453.0,486.71999999999997,Low Value
15287.0,486.69,Low Value
13153.0,486.22,Low Value
12639.0,486.1,Low Value
15109.0,484.95,Low Value
16999.0,484.82,Low Value
16518.0,484.32,Low Value
13531.0,483.8,Low Value
14958.0,483.72999999999996,Low Value
12808.0,483.65000000000003,Low Value
14147.0,483.4,Low Value
14450.0,483.25,Low Value
16603.0,482.47,Low Value
17950.0,482.2,Low Value
12504.0,482.04999999999995,Low Value
18216.0,481.75,Low Value
13176.0,481.49,Low Value
14130.0,480.91,Low Value
15091.0,480.71,Low Value
15006.0,480.38,Low Value
17555.0,480.31,Low Value
16368.0,479.91,Low Value
16812.0,479.35,Low Value
16008.0,478.78,Low Value
15589.0,478.53000000000003,Low Value
16768.0,478.09000000000003,Low Value
12644.0,477.91,Low Value
16693.0,477.86,Low Value
13092.0,477.83,Low Value
14320.0,477.79,Low Value
12447.0,476.49,Low Value
18176.0,476.35,Low Value
15507.0,475.86,Low Value
14853.0,475.8,Low Value
14497.0,475.37,Low Value
15780.0,475.28000000000003,Low Value
14013.0,473.02,Low Value
16038.0,471.78000000000003,Low Value
15721.0,471.40000000000003,Low Value
13066.0,470.8,Low Value
15963.0,470.76,Low Value
14431.0,470.36,Low Value
15026.0,469.0,Low Value
15557.0,468.91,Low Value
14896.0,468.77000000000004,Low Value
13171.0,468.41,Low Value
14029.0,467.66,Low Value
15468.0,467.51,Low Value
13579.0,467.04,Low Value
16374.0,466.73,Low Value
14205.0,466.7,Low Value
16504.0,465.88,Low Value
13248.0,465.68,Low Value
16742.0,464.9,Low Value
13928.0,464.57,Low Value
16586.0,463.95,Low Value
15349.0,463.90999999999997,Low Value
14967.0,463.8,Low Value
12787.0,463.66,Low Value
17418.0,463.46000000000004,Low Value
14489.0,463.38,Low Value
17964.0,463.21,Low Value
12945.0,462.95,Low Value
14331.0,462.65999999999997,Low Value
14470.0,461.19,Low Value
16824.0,460.64,Low Value
16805.0,460.59,Low Value
12491.0,460.40000000000003,Low Value
12355.0,459.4,Low Value
16589.0,459.24,Low Value
17880.0,458.92,Low Value
15754.0,458.57,Low Value
13506.0,458.52,Low Value
15092.0,457.81,Low Value
15121.0,457.72,Low Value
12375.0,457.5,Low Value
13398.0,457.34,Low Value
12564.0,456.9,Low Value
12999.0,455.88,Low Value
14513.0,455.59000000000003,Low Value
15585.0,455.3,Low Value
16529.0,455.25,Low Value
14335.0,454.86,Low Value
15471.0,454.48,Low Value
13485.0,454.24,Low Value
17140.0,454.12,Low Value
15475.0,454.10999999999996,Low Value
17564.0,454.01,Low Value
18158.0,453.4,Low Value
12729.0,453.01,Low Value
18071.0,453.0,Low Value
14184.0,452.89,Low Value
12591.0,452.84999999999997,Low Value
16574.0,451.44,Low Value
15802.0,451.42,Low Value
14173.0,450.84,Low Value
16885.0,450.41,Low Value
17040.0,449.73,Low Value
13489.0,449.52,Low Value
12448.0,449.45,Low Value
15739.0,449.12,Low Value
17579.0,448.90000000000003,Low Value
14780.0,447.68,Low Value
15646.0,447.64000000000004,Low Value
15368.0,446.94000000000005,Low Value
14149.0,446.62,Low Value
17370.0,446.18,Low Value
17190.0,444.74,Low Value
18006.0,444.68,Low Value
14638.0,443.6,Low Value
16404.0,443.05,Low Value
18222.0,443.0,Low Value
12579.0,440.42,Low Value
14022.0,440.0,Low Value
15524.0,440.0,Low Value
18233.0,440.0,Low Value
13954.0,439.92,Low Value
12391.0,439.66,Low Value
16025.0,439.65999999999997,Low Value
13359.0,439.56,Low Value
16968.0,439.43,Low Value
13358.0,439.03,Low Value
14272.0,437.96,Low Value
12552.0,437.82,Low Value
16034.0,437.7,Low Value
12592.0,437.6,Low Value
16084.0,436.18,Low Value
15551.0,436.06,Low Value
16948.0,435.02,Low Value
15456.0,434.59000000000003,Low Value
14910.0,434.35,Low Value
14460.0,434.34,Low Value
14093.0,433.86,Low Value
12493.0,433.74,Low Value
17035.0,433.53000000000003,Low Value
16236.0,432.2,Low Value
16881.0,432.0,Low Value
12452.0,430.57,Low Value
13245.0,430.5,Low Value
12795.0,430.48,Low Value
12827.0,430.15000000000003,Low Value
16884.0,429.84000000000003,Low Value
15450.0,429.84,Low Value
15230.0,429.6,Low Value
15036.0,429.56,Low Value
15553.0,428.93,Low Value
15957.0,428.89,Low Value
13602.0,428.89,Low Value
17869.0,428.18,Low Value
15360.0,427.93,Low Value
12725.0,427.8,Low Value
12403.0,427.7,Low Value
15976.0,427.64,Low Value
12740.0,427.6,Low Value
12802.0,427.58,Low Value
15930.0,426.63,Low Value
14288.0,426.6,Low Value
15639.0,425.32,Low Value
14157.0,424.89000000000004,Low Value
16119.0,423.36,Low Value
17525.0,422.70000000000005,Low Value
13473.0,422.64,Low Value
16689.0,422.59999999999997,Low Value
18240.0,422.58,Low Value
13140.0,422.47,Low Value
16780.0,422.24,Low Value
18106.0,421.9,Low Value
14757.0,420.5,Low Value
15206.0,420.29999999999995,Low Value
15889.0,420.07,Low Value
14124.0,419.58000000000004,Low Value
15361.0,418.92,Low Value
18034.0,418.68,Low Value
17371.0,418.4,Low Value
12593.0,418.09999999999997,Low Value
17701.0,417.95,Low Value
17232.0,417.77,Low Value
